st_id,model,r2,rmse,kge,kge_r,r2_val,rmse_val,kge_val,aic,a,z,b,c,k_link,tau_rain,tau_up,d_sin,d_cos,lambda,z0,z1,k_sgd,gamma,h_sea
st16,base_tz,0.7441897205892987,0.2556481269049059,0.8053573089928072,0.8626645261203345,0.7146146001738127,0.2809206315697916,0.7345434375559148,-6846.140833054361,1.2615512256465715,,0.0030651904770209,0.5139874362792884,0.0199157139944744,20.33462276274731,0.1000000087939307,-0.3191241717286021,-0.1729324841598448,,42.15049354180567,-0.0036829964558227,,,
st16,filtered_tz,0.7441499455565301,0.2556680010425216,0.8053033574838429,0.8626414969426697,0.7143060017670619,0.2810724757711236,0.7343889418542915,-6843.7495040766935,1.266395038973598,,0.0030690118463313,0.5139874332402834,0.019974443441625,20.555930094369035,0.0139499999999999,-0.3220654656068937,-0.1741816899881196,0.4311060343515652,42.14878832420183,-0.0036391089303949,,,
st17,base,0.6651420106771118,0.7326923862656761,0.7339514434534258,0.8156058832627331,-0.6966400102763917,1.5756472279970843,0.6973476080529257,-1572.6039895775612,0.0034657329684983,10.130000000000004,0.0006730591444683,1.2720513320657391e-28,1.1549819441940122e-13,6.647285327709602,3.875490701982129,-0.0140054585625402,0.0093347029134952,,,,,,
st17,filtered,0.6651420106810373,0.7326923862613813,0.7339517046696659,0.8156058795108514,-0.6966405138949654,1.5756474618490346,0.6973477161965765,-1570.6039896075376,0.0034657359869384,10.130000000326405,0.0006730580047362,7.827376770168028e-18,2.627086501887209e-16,6.647303912808597,0.7547561976764383,-0.0140054616745156,0.0093347223035644,1.8623179631544744,,,,,
st17,base_tz,0.8075892387225113,0.5554001912751226,0.854224399257559,0.8989717365985641,0.5713256390452084,0.792004943081168,0.7187807066480179,-2987.3713635970685,0.0055025438579795,,0.000540767617316,0.0999999999999999,0.0011277345787827,7.535261042116629,0.100002381162195,-0.0167335595621432,0.0090949655874746,,10.130000000000411,-0.3537401098728572,,,
st17,filtered_tz,0.8075464756817516,0.5554619063303808,0.8542172323226218,0.8989473348912156,0.5712986351915594,0.7920298884134709,0.7187401583620792,-2984.803136823294,0.0055036865040568,,0.0005409362020919,0.0999999999999999,0.0011278421939859,7.536263523860941,0.0649111969947241,-0.0167368577678775,0.0090948342933403,1.998089617789872,10.13000000000068,-0.353729952696777,,,
st18,base,0.898996040750627,0.1729788529920025,0.8987422606367723,0.948862007195928,-0.125728143627632,0.5819413501733095,0.7636879511183027,-8954.952440887397,0.138222374593359,11.855833333333337,0.0002829394662916,1.4093323124709234,0.0815989296218052,29.999999999999996,0.1000000000000003,-0.0498033241018081,0.0134581123794414,,,,,,
st18,filtered,0.8939656504842836,0.177234025730289,0.897806331126253,0.9460806987502204,-0.1261915398478785,0.5820611134027992,0.7629684360806612,-8828.673605663598,0.135207101222717,11.855834039854816,0.0002764147492088,1.409327609077646,0.0800010662447292,29.999777559620508,0.0102979169742117,-0.0485050882941883,0.0127220731096956,1.852685568156157,,,,,
st18,base_tz,0.9014924409703128,0.1708278176729511,0.9107506091180896,0.9497667352005976,0.1415832124060786,0.5081729649001409,0.7788362879662865,-9016.945022167432,0.1538757777836965,,0.0003169962519013,1.4093323124658408,0.092476608815025,29.99999999899468,0.1000000105431608,-0.0577751494468371,0.0156554970328559,,11.855833333419204,-0.0208579722683217,,,
st18,filtered_tz,0.8880654996178479,0.1820982602384301,0.9005010800788268,0.9426876693834187,0.1638218195971768,0.5015472699779443,0.7633063576302188,-8688.210039335541,0.6972865496285272,,0.0016541122063149,1.4093232460717948,0.3887696670232122,29.999854536268145,0.0102059966651474,-0.2870837465813415,0.1080214673592606,0.4333678067155646,11.85583382404317,-0.0283328030553671,,,
st19,base,0.904938410704938,0.5095750363452682,0.9306303543890554,0.9512827587132852,0.8740857079921294,0.6285186841299285,0.8821609304536437,-3421.6569860325253,0.8071209255907964,2.7899883839185,0.0016957194592276,10.58446139356653,0.0237299165243666,25.69531569597144,16.586865825849824,-0.0959142152476711,0.2274479531517979,,,,,,
st19,filtered,0.8924823729761746,0.5419328086966122,0.9216262080359106,0.9447128888664365,0.9049306192697636,0.5461362590506319,0.9018445544813548,-3105.552824059763,1.149074224892788,4.438579341532806,0.0022386191287193,10.58446139356653,0.5543186894211704,29.999999999999996,0.7999999999999999,-0.1918896032407683,0.5174362878524227,0.1,,,,,
st19,base_tz,0.9061572360294096,0.5062977577838172,0.931510805405498,0.9519232013886024,0.8705334459644394,0.637322825705898,0.8784927465947349,-3452.5759367605,0.7682678595259066,,0.0016360208015722,10.58446139356653,0.0230463683546382,25.12906557203951,16.368026652027,-0.0781273614006727,0.2112742143752396,,2.6567916114562053,0.0301966099884078,,,
st19,filtered_tz,0.8956202350639562,0.533966198595053,0.92399143910119,0.9463721764977316,0.8819609239281747,0.6085462343828759,0.8887074290320719,-3179.110822217295,1.137085299184952,,0.0022396669194656,10.58446139356653,0.5618449774839142,29.999999999999996,0.7999999999999999,-0.1393601695090701,0.4926780977439841,0.1,4.1281440193775625,0.0702696041590327,,,
st2,base,0.6501671063917942,0.3364833260498719,0.7247108305202354,0.8063318259374068,0.5204330216271846,0.4629212629976691,-18.828697129069937,-5541.846146245609,0.6849887771602078,1.7788372745548668,0.0019438691984052,2.138366878467159,0.1544523517411453,29.999999994470524,2.205124791386654,0.086739042406843,0.0489656975477851,,,,0.3676362003717468,4.491665391177484e-09,-5.222600937160633
